year month day hour kwh cumulated_kwh
2015 2 10 22 3 875437
2015 2 10 23 5 875442
2015 2 11 0 4 875446
2015 2 11 1 3 875449
2015 2 11 2 2 875451
2015 2 11 3 2 875453
2015 2 11 4 2 875455
2015 2 11 5 2 875457
2015 2 11 6 3 875460
2015 2 11 7 2 875462
2015 2 11 8 2 875464
2015 2 11 9 2 875466
2015 2 11 10 2 875468
2015 2 11 11 4 875472
2015 2 11 12 3 875475
2015 2 11 13 2 875477
2015 2 11 14 3 875480
2015 2 11 15 2 875482
2015 2 11 16 3 875485
2015 2 11 17 3 875488
2015 2 11 18 1 875489
2015 2 11 19 3 875492
2015 2 11 20 3 875495
2015 2 11 21 4 875499
2015 2 11 22 4 875503
2015 2 11 23 2 875505
2015 2 12 0 2 875507
2015 2 12 1 2 875509
2015 2 12 2 1 875510
2015 2 12 3 2 875512
2015 2 12 4 2 875514
2015 2 12 5 2 875516
2015 2 12 6 2 875518
2015 2 12 7 2 875520
2015 2 12 8 2 875522
2015 2 12 9 2 875524
2015 2 12 10 3 875527
2015 2 12 11 2 875529
2015 2 12 12 3 875532
2015 2 12 13 3 875535
2015 2 12 14 4 875539
2015 2 12 15 3 875542
2015 2 12 16 2 875544
2015 2 12 17 2 875546
2015 2 12 18 2 875548
2015 2 12 19 3 875551
2015 2 12 20 5 875556
2015 2 12 21 3 875559
2015 2 12 22 5 875564
2015 2 12 23 4 875568
2015 2 13 0 3 875571
2015 2 13 1 4 875575
2015 2 13 2 2 875577
2015 2 13 3 3 875580
2015 2 13 4 4 875584
2015 2 13 5 2 875586
2015 2 13 6 3 875589
2015 2 13 7 3 875592
2015 2 13 8 5 875597
2015 2 13 9 5 875602
2015 2 13 10 5 875607
2015 2 13 11 7 875614
2015 2 13 12 6 875620
2015 2 13 13 4 875624
2015 2 13 14 2 875626
2015 2 13 15 4 875630
2015 2 13 16 3 875633
2015 2 13 17 3 875636
2015 2 13 18 2 875638
2015 2 13 19 4 875642
2015 2 13 20 5 875647
2015 2 13 21 8 875655
2015 2 13 22 10 875665
2015 2 13 23 13 875678
2015 2 14 0 16 875694
2015 2 14 1 18 875712
2015 2 14 2 22 875734
2015 2 14 3 31 875765
2015 2 14 4 39 875804
2015 2 14 5 49 875853
2015 2 14 6 57 875910
2015 2 14 7 81 875991
2015 2 14 8 92 876083
2015 2 14 9 89 876172
2015 2 14 10 78 876250
2015 2 14 11 60 876310
2015 2 14 12 42 876352
2015 2 14 13 51 876403
2015 2 14 14 63 876466
2015 2 14 15 56 876522
2015 2 14 16 94 876616
2015 2 14 17 97 876713
2015 2 14 18 88 876801
2015 2 14 19 90 876891
2015 2 14 20 9 876900
2015 2 14 21 NA 876900
2015 2 14 22 NA 876900
2015 2 14 23 NA 876900
2015 2 15 0 NA 876900
2015 2 15 1 NA 876900
2015 2 15 2 NA 876900
2015 2 15 3 NA 876900
2015 2 15 4 NA 876900
2015 2 15 5 NA 876900
2015 2 15 6 NA 876900
2015 2 15 7 NA 876900
2015 2 15 8 NA 876900
2015 2 15 9 NA 876900
2015 2 15 10 NA 876900
2015 2 15 11 NA 876900
2015 2 15 12 NA 876900
2015 2 15 13 NA 876900
2015 2 15 14 NA 876900
2015 2 15 15 NA 876900
2015 2 15 16 NA 876900
2015 2 15 17 NA 876900
2015 2 15 18 NA 876900
2015 2 15 19 NA 876900
2015 2 15 20 NA 876900
2015 2 15 21 NA 876900
2015 2 15 22 NA 876900
2015 2 15 23 NA 876900
2015 2 16 0 NA 876900
2015 2 16 1 NA 876900
2015 2 16 2 NA 876900
2015 2 16 3 NA 876900
2015 2 16 4 NA 876900
2015 2 16 5 NA 876900
2015 2 16 6 NA 876900
2015 2 16 7 NA 876900
2015 2 16 8 NA 876900
2015 2 16 9 28 876928
2015 2 16 10 63 876991
2015 2 16 11 55 877046
2015 2 16 12 57 877103
2015 2 16 13 62 877165
2015 2 16 14 58 877223
2015 2 16 15 57 877280
2015 2 16 16 45 877325
2015 2 16 17 51 877376
2015 2 16 18 53 877429
2015 2 16 19 47 877476
2015 2 16 20 44 877520
2015 2 16 21 49 877569
2015 2 16 22 51 877620
2015 2 16 23 53 877673
2015 2 17 0 46 877719
2015 2 17 1 45 877764
2015 2 17 2 42 877806
2015 2 17 3 44 877850
2015 2 17 4 46 877896
2015 2 17 5 53 877949
2015 2 17 6 58 878007
2015 2 17 7 58 878065
2015 2 17 8 61 878126
2015 2 17 9 77 878203
2015 2 17 10 69 878272
2015 2 17 11 75 878347
2015 2 17 12 79 878426
2015 2 17 13 84 878510
2015 2 17 14 83 878593
2015 2 17 15 82 878675
2015 2 17 16 85 878760
2015 2 17 17 82 878842
2015 2 17 18 81 878923
2015 2 17 19 78 879001
2015 2 17 20 72 879073
2015 2 17 21 65 879138
2015 2 17 22 61 879199
2015 2 17 23 62 879261
2015 2 18 0 69 879330
2015 2 18 1 69 879399
2015 2 18 2 73 879472
2015 2 18 3 74 879546
2015 2 18 4 70 879616
2015 2 18 5 72 879688
2015 2 18 6 80 879768
2015 2 18 7 74 879842
2015 2 18 8 68 879910
2015 2 18 9 60 879970
2015 2 18 10 55 880025
2015 2 18 11 56 880081
2015 2 18 12 60 880141
2015 2 18 13 70 880211
2015 2 18 14 87 880298
2015 2 18 15 85 880383
2015 2 18 16 85 880468
2015 2 18 17 84 880552
2015 2 18 18 86 880638
2015 2 18 19 84 880722
2015 2 18 20 79 880801
2015 2 18 21 73 880874
2015 2 18 22 63 880937
2015 2 18 23 56 880993
2015 2 19 0 55 881048
2015 2 19 1 68 881116
2015 2 19 2 64 881180
2015 2 19 3 71 881251
2015 2 19 4 64 881315
2015 2 19 5 71 881386
2015 2 19 6 70 881456
2015 2 19 7 66 881522
2015 2 19 8 61 881583
2015 2 19 9 56 881639
2015 2 19 10 41 881680
2015 2 19 11 34 881714
2015 2 19 12 34 881748
2015 2 19 13 30 881778
2015 2 19 14 40 881818
2015 2 19 15 44 881862
2015 2 19 16 43 881905
2015 2 19 17 42 881947
2015 2 19 18 43 881990
2015 2 19 19 41 882031
2015 2 19 20 34 882065
2015 2 19 21 33 882098
2015 2 19 22 32 882130
2015 2 19 23 26 882156
2015 2 20 0 25 882181
2015 2 20 1 27 882208
2015 2 20 2 38 882246
2015 2 20 3 38 882284
2015 2 20 4 37 882321
2015 2 20 5 41 882362
2015 2 20 6 43 882405
2015 2 20 7 47 882452
2015 2 20 8 50 882502
2015 2 20 9 54 882556
2015 2 20 10 55 882611
2015 2 20 11 52 882663
2015 2 20 12 52 882715
2015 2 20 13 56 882771
2015 2 20 14 66 882837
2015 2 20 15 63 882900
2015 2 20 16 63 882963
2015 2 20 17 65 883028
2015 2 20 18 63 883091
2015 2 20 19 66 883157
2015 2 20 20 72 883229
2015 2 20 21 76 883305
2015 2 20 22 70 883375
2015 2 20 23 67 883442
2015 2 21 0 60 883502
2015 2 21 1 63 883565
2015 2 21 2 67 883632
2015 2 21 3 76 883708
2015 2 21 4 69 883777
2015 2 21 5 68 883845
2015 2 21 6 70 883915
2015 2 21 7 68 883983
2015 2 21 8 69 884052
2015 2 21 9 67 884119
2015 2 21 10 72 884191
2015 2 21 11 66 884257
2015 2 21 12 61 884318
2015 2 21 13 59 884377
2015 2 21 14 68 884445
2015 2 21 15 79 884524
2015 2 21 16 82 884606
2015 2 21 17 86 884692
2015 2 21 18 85 884777
2015 2 21 19 85 884862
2015 2 21 20 85 884947
2015 2 21 21 87 885034
2015 2 21 22 88 885122
2015 2 21 23 80 885202
2015 2 22 0 73 885275
2015 2 22 1 71 885346
2015 2 22 2 76 885422
2015 2 22 3 84 885506
2015 2 22 4 87 885593
2015 2 22 5 91 885684
2015 2 22 6 87 885771
2015 2 22 7 83 885854
2015 2 22 8 78 885932
2015 2 22 9 77 886009
2015 2 22 10 73 886082
2015 2 22 11 71 886153
2015 2 22 12 65 886218
2015 2 22 13 58 886276
2015 2 22 14 60 886336
2015 2 22 15 67 886403
2015 2 22 16 69 886472
2015 2 22 17 79 886551
2015 2 22 18 78 886629
2015 2 22 19 73 886702
2015 2 22 20 74 886776
2015 2 22 21 65 886841
2015 2 22 22 56 886897
2015 2 22 23 54 886951
2015 2 23 0 56 887007
2015 2 23 1 57 887064
2015 2 23 2 53 887117
2015 2 23 3 63 887180
2015 2 23 4 68 887248
2015 2 23 5 67 887315
2015 2 23 6 72 887387
2015 2 23 7 64 887451
2015 2 23 8 66 887517
2015 2 23 9 56 887573
2015 2 23 10 55 887628
2015 2 23 11 52 887680
2015 2 23 12 48 887728
2015 2 23 13 55 887783
2015 2 23 14 49 887832
2015 2 23 15 55 887887
2015 2 23 16 57 887944
2015 2 23 17 65 888009
2015 2 23 18 70 888079
2015 2 23 19 68 888147
2015 2 23 20 68 888215
2015 2 23 21 83 888298
2015 2 23 22 72 888370
2015 2 23 23 82 888452
2015 2 24 0 80 888532
2015 2 24 1 79 888611
2015 2 24 2 77 888688
2015 2 24 3 84 888772
2015 2 24 4 87 888859
2015 2 24 5 78 888937
2015 2 24 6 45 888982
2015 2 24 7 7 888989
2015 2 24 8 1 888990
2015 2 24 9 NA 888990
2015 2 24 10 NA 888990
2015 2 24 11 1 888991
2015 2 24 12 37 889028
2015 2 24 13 65 889093
2015 2 24 14 68 889161
2015 2 24 15 63 889224
2015 2 24 16 71 889295
2015 2 24 17 75 889370
2015 2 24 18 69 889439
2015 2 24 19 37 889476
2015 2 24 20 6 889482
2015 2 24 21 4 889486
2015 2 24 22 NA 889486
2015 2 24 23 4 889490
2015 2 25 0 11 889501
2015 2 25 1 48 889549
2015 2 25 2 75 889624
2015 2 25 3 75 889699
2015 2 25 4 79 889778
2015 2 25 5 85 889863
2015 2 25 6 83 889946
2015 2 25 7 65 890011
2015 2 25 8 48 890059
2015 2 25 9 55 890114
2015 2 25 10 36 890150
2015 2 25 11 43 890193
2015 2 25 12 73 890266
2015 2 25 13 60 890326
2015 2 25 14 87 890413
2015 2 25 15 87 890500
2015 2 25 16 88 890588
2015 2 25 17 90 890678
2015 2 25 18 93 890771
2015 2 25 19 93 890864
2015 2 25 20 95 890959
2015 2 25 21 93 891052
2015 2 25 22 93 891145
2015 2 25 23 85 891230
2015 2 26 0 87 891317
2015 2 26 1 90 891407
2015 2 26 2 84 891491
2015 2 26 3 80 891571
2015 2 26 4 80 891651
2015 2 26 5 78 891729
2015 2 26 6 78 891807
2015 2 26 7 77 891884
2015 2 26 8 78 891962
2015 2 26 9 83 892045
2015 2 26 10 76 892121
2015 2 26 11 80 892201
2015 2 26 12 79 892280
2015 2 26 13 86 892366
2015 2 26 14 82 892448
2015 2 26 15 76 892524
2015 2 26 16 71 892595
2015 2 26 17 72 892667
2015 2 26 18 59 892726
2015 2 26 19 65 892791
2015 2 26 20 62 892853
2015 2 26 21 65 892918
2015 2 26 22 71 892989
2015 2 26 23 72 893061
2015 2 27 0 71 893132
2015 2 27 1 59 893191
2015 2 27 2 63 893254
2015 2 27 3 65 893319
2015 2 27 4 68 893387
2015 2 27 5 69 893456
2015 2 27 6 59 893515
2015 2 27 7 68 893583
2015 2 27 8 73 893656
2015 2 27 9 80 893736
2015 2 27 10 79 893815
2015 2 27 11 81 893896
2015 2 27 12 82 893978
2015 2 27 13 83 894061
2015 2 27 14 88 894149
2015 2 27 15 87 894236
2015 2 27 16 89 894325
2015 2 27 17 85 894410
2015 2 27 18 87 894497
2015 2 27 19 85 894582
2015 2 27 20 86 894668
2015 2 27 21 89 894757
2015 2 27 22 90 894847
2015 2 27 23 89 894936
2015 2 28 0 81 895017
2015 2 28 1 86 895103
2015 2 28 2 72 895175
2015 2 28 3 52 895227
2015 2 28 4 50 895277
2015 2 28 5 70 895347
2015 2 28 6 81 895428
2015 2 28 7 80 895508
2015 2 28 8 81 895589
2015 2 28 9 80 895669
2015 2 28 10 82 895751
2015 2 28 11 59 895810
2015 2 28 12 32 895842
2015 2 28 13 36 895878
2015 2 28 14 41 895919
2015 2 28 15 60 895979
2015 2 28 16 66 896045
2015 2 28 17 73 896118
2015 2 28 18 83 896201
2015 2 28 19 79 896280
2015 2 28 20 80 896360
2015 2 28 21 84 896444
2015 2 28 22 82 896526
2015 2 28 23 83 896609
2015 3 1 0 80 896689
2015 3 1 1 81 896770
2015 3 1 2 75 896845
2015 3 1 3 80 896925
2015 3 1 4 78 897003
2015 3 1 5 76 897079
2015 3 1 6 72 897151
2015 3 1 7 66 897217
2015 3 1 8 65 897282
2015 3 1 9 65 897347
2015 3 1 10 67 897414
2015 3 1 11 74 897488
2015 3 1 12 76 897564
2015 3 1 13 66 897630
2015 3 1 14 71 897701
2015 3 1 15 71 897772
2015 3 1 16 72 897844
2015 3 1 17 69 897913
2015 3 1 18 67 897980
2015 3 1 19 73 898053
2015 3 1 20 70 898123
2015 3 1 21 76 898199
2015 3 1 22 77 898276
2015 3 1 23 82 898358
2015 3 2 0 76 898434
2015 3 2 1 73 898507
2015 3 2 2 58 898565
2015 3 2 3 37 898602
2015 3 2 4 82 898684
2015 3 2 5 76 898760
2015 3 2 6 73 898833
2015 3 2 7 80 898913
2015 3 2 8 80 898993
2015 3 2 9 78 899071
2015 3 2 10 80 899151
2015 3 2 11 80 899231
2015 3 2 12 81 899312
2015 3 2 13 83 899395
2015 3 2 14 82 899477
2015 3 2 15 80 899557
2015 3 2 16 80 899637
2015 3 2 17 81 899718
2015 3 2 18 79 899797
2015 3 2 19 80 899877
2015 3 2 20 76 899953
2015 3 2 21 69 900022
2015 3 2 22 70 900092
2015 3 2 23 71 900163
2015 3 3 0 73 900236
2015 3 3 1 75 900311
2015 3 3 2 72 900383
2015 3 3 3 61 900444
2015 3 3 4 62 900506
2015 3 3 5 69 900575
2015 3 3 6 61 900636
2015 3 3 7 64 900700
2015 3 3 8 71 900771
2015 3 3 9 61 900832
2015 3 3 10 56 900888
2015 3 3 11 29 900917
2015 3 3 12 1 900918
2015 3 3 13 NA 900918
2015 3 3 14 15 900933
2015 3 3 15 25 900958
2015 3 3 16 8 900966
2015 3 3 17 4 900970
2015 3 3 18 73 901043
2015 3 3 19 71 901114
2015 3 3 20 65 901179
2015 3 3 21 61 901240
2015 3 3 22 61 901301
2015 3 3 23 63 901364
2015 3 4 0 66 901430
2015 3 4 1 70 901500
2015 3 4 2 74 901574
2015 3 4 3 63 901637
2015 3 4 4 69 901706
2015 3 4 5 66 901772
2015 3 4 6 71 901843
2015 3 4 7 67 901910
2015 3 4 8 63 901973
2015 3 4 9 60 902033
2015 3 4 10 52 902085
2015 3 4 11 51 902136
2015 3 4 12 53 902189
2015 3 4 13 64 902253
2015 3 4 14 69 902322
2015 3 4 15 70 902392
2015 3 4 16 80 902472
2015 3 4 17 83 902555
2015 3 4 18 82 902637
2015 3 4 19 79 902716
2015 3 4 20 76 902792
2015 3 4 21 77 902869
2015 3 4 22 67 902936
2015 3 4 23 69 903005
2015 3 5 0 74 903079
2015 3 5 1 79 903158
2015 3 5 2 81 903239
2015 3 5 3 82 903321
2015 3 5 4 86 903407
2015 3 5 5 76 903483
2015 3 5 6 73 903556
2015 3 5 7 71 903627
2015 3 5 8 69 903696
2015 3 5 9 68 903764
2015 3 5 10 59 903823
2015 3 5 11 59 903882
2015 3 5 12 60 903942
2015 3 5 13 63 904005
2015 3 5 14 63 904068
2015 3 5 15 68 904136
2015 3 5 16 68 904204
2015 3 5 17 62 904266
2015 3 5 18 65 904331
2015 3 5 19 60 904391
2015 3 5 20 54 904445
2015 3 5 21 48 904493
2015 3 5 22 44 904537
2015 3 5 23 37 904574
2015 3 6 0 37 904611
2015 3 6 1 37 904648
2015 3 6 2 38 904686
2015 3 6 3 31 904717
2015 3 6 4 32 904749
2015 3 6 5 26 904775
2015 3 6 6 26 904801
2015 3 6 7 24 904825
2015 3 6 8 27 904852
2015 3 6 9 31 904883
2015 3 6 10 30 904913
2015 3 6 11 26 904939
2015 3 6 12 12 904951
2015 3 6 13 15 904966
2015 3 6 14 28 904994
2015 3 6 15 55 905049
2015 3 6 16 59 905108
2015 3 6 17 56 905164
2015 3 6 18 60 905224
2015 3 6 19 52 905276
2015 3 6 20 57 905333
2015 3 6 21 50 905383
2015 3 6 22 41 905424
2015 3 6 23 43 905467
2015 3 7 0 41 905508
2015 3 7 1 41 905549
2015 3 7 2 44 905593
2015 3 7 3 45 905638
2015 3 7 4 47 905685
2015 3 7 5 49 905734
2015 3 7 6 45 905779
2015 3 7 7 42 905821
2015 3 7 8 46 905867
2015 3 7 9 37 905904
2015 3 7 10 43 905947
2015 3 7 11 35 905982
2015 3 7 12 41 906023
2015 3 7 13 32 906055
2015 3 7 14 41 906096
2015 3 7 15 39 906135
2015 3 7 16 46 906181
2015 3 7 17 39 906220
2015 3 7 18 49 906269
2015 3 7 19 35 906304
2015 3 7 20 38 906342
2015 3 7 21 41 906383
2015 3 7 22 42 906425
2015 3 7 23 44 906469
2015 3 8 0 33 906502
2015 3 8 1 37 906539
2015 3 8 2 40 906579
2015 3 8 3 38 906617
2015 3 8 4 51 906668
2015 3 8 5 46 906714
2015 3 8 6 55 906769
2015 3 8 7 52 906821
2015 3 8 8 54 906875
2015 3 8 9 60 906935
2015 3 8 10 59 906994
2015 3 8 11 59 907053
2015 3 8 12 52 907105
2015 3 8 13 58 907163
2015 3 8 14 58 907221
2015 3 8 15 62 907283
2015 3 8 16 71 907354
2015 3 8 17 72 907426
2015 3 8 18 70 907496
2015 3 8 19 67 907563
2015 3 8 20 73 907636
2015 3 8 21 70 907706
2015 3 8 22 64 907770
2015 3 8 23 58 907828
2015 3 9 0 52 907880
2015 3 9 1 54 907934
2015 3 9 2 57 907991
2015 3 9 3 59 908050
2015 3 9 4 59 908109
2015 3 9 5 65 908174
2015 3 9 6 69 908243
2015 3 9 7 72 908315
2015 3 9 8 67 908382
2015 3 9 9 74 908456
2015 3 9 10 70 908526
2015 3 9 11 63 908589
2015 3 9 12 62 908651
2015 3 9 13 62 908713
2015 3 9 14 66 908779
2015 3 9 15 68 908847
2015 3 9 16 70 908917
2015 3 9 17 76 908993
2015 3 9 18 72 909065
2015 3 9 19 74 909139
2015 3 9 20 73 909212
2015 3 9 21 75 909287
2015 3 9 22 71 909358
2015 3 9 23 68 909426
2015 3 10 0 60 909486
2015 3 10 1 58 909544
2015 3 10 2 58 909602
2015 3 10 3 60 909662
2015 3 10 4 61 909723
2015 3 10 5 66 909789
2015 3 10 6 68 909857
2015 3 10 7 66 909923
2015 3 10 8 65 909988
2015 3 10 9 64 910052
2015 3 10 10 65 910117
2015 3 10 11 61 910178
2015 3 10 12 59 910237
2015 3 10 13 53 910290
2015 3 10 14 56 910346
2015 3 10 15 56 910402
2015 3 10 16 62 910464
2015 3 10 17 63 910527
2015 3 10 18 69 910596
2015 3 10 19 69 910665
2015 3 10 20 73 910738
2015 3 10 21 69 910807
2015 3 10 22 70 910877
2015 3 10 23 72 910949
2015 3 11 0 68 911017
2015 3 11 1 69 911086
2015 3 11 2 60 911146
2015 3 11 3 67 911213
2015 3 11 4 68 911281
2015 3 11 5 69 911350
2015 3 11 6 64 911414
2015 3 11 7 69 911483
2015 3 11 8 68 911551
2015 3 11 9 73 911624
2015 3 11 10 69 911693
2015 3 11 11 73 911766
2015 3 11 12 65 911831
2015 3 11 13 61 911892
2015 3 11 14 56 911948
2015 3 11 15 57 912005
2015 3 11 16 54 912059
2015 3 11 17 46 912105
2015 3 11 18 49 912154
2015 3 11 19 45 912199
2015 3 11 20 55 912254
2015 3 11 21 46 912300
2015 3 11 22 34 912334
2015 3 11 23 33 912367
2015 3 12 0 32 912399
2015 3 12 1 24 912423
2015 3 12 2 21 912444
2015 3 12 3 20 912464
2015 3 12 4 16 912480
2015 3 12 5 17 912497
2015 3 12 6 10 912507
2015 3 12 7 10 912517
2015 3 12 8 8 912525
2015 3 12 9 10 912535
2015 3 12 10 7 912542
2015 3 12 11 NA 912542
2015 3 12 12 NA 912542
2015 3 12 13 NA 912542
2015 3 12 14 NA 912542
2015 3 12 15 NA 912542
2015 3 12 16 NA 912542
2015 3 12 17 NA 912542
2015 3 12 18 NA 912542
2015 3 12 19 2 912544
2015 3 12 20 4 912548
2015 3 12 21 3 912551
2015 3 12 22 3 912554
2015 3 12 23 4 912558
2015 3 13 0 4 912562
2015 3 13 1 5 912567
2015 3 13 2 4 912571
2015 3 13 3 6 912577
2015 3 13 4 4 912581
2015 3 13 5 5 912586
2015 3 13 6 3 912589
2015 3 13 7 4 912593
2015 3 13 8 5 912598
2015 3 13 9 8 912606
2015 3 13 10 13 912619
2015 3 13 11 17 912636
2015 3 13 12 16 912652
2015 3 13 13 19 912671
2015 3 13 14 24 912695
2015 3 13 15 27 912722
2015 3 13 16 31 912753
2015 3 13 17 37 912790
2015 3 13 18 47 912837
2015 3 13 19 46 912883
2015 3 13 20 59 912942
2015 3 13 21 63 913005
2015 3 13 22 72 913077
2015 3 13 23 79 913156
2015 3 14 0 81 913237
2015 3 14 1 79 913316
2015 3 14 2 77 913393
2015 3 14 3 76 913469
2015 3 14 4 74 913543
2015 3 14 5 75 913618
2015 3 14 6 75 913693
2015 3 14 7 77 913770
2015 3 14 8 80 913850
2015 3 14 9 81 913931
2015 3 14 10 86 914017
2015 3 14 11 81 914098
2015 3 14 12 79 914177
2015 3 14 13 80 914257
2015 3 14 14 75 914332
2015 3 14 15 73 914405
2015 3 14 16 66 914471
2015 3 14 17 66 914537
2015 3 14 18 61 914598
2015 3 14 19 55 914653
2015 3 14 20 54 914707
2015 3 14 21 56 914763
2015 3 14 22 65 914828
2015 3 14 23 61 914889
2015 3 15 0 57 914946
2015 3 15 1 59 915005
2015 3 15 2 49 915054
2015 3 15 3 44 915098
2015 3 15 4 40 915138
2015 3 15 5 40 915178
2015 3 15 6 41 915219
2015 3 15 7 38 915257
2015 3 15 8 40 915297
2015 3 15 9 39 915336
2015 3 15 10 39 915375
2015 3 15 11 41 915416
2015 3 15 12 45 915461
2015 3 15 13 40 915501
2015 3 15 14 41 915542
2015 3 15 15 50 915592
2015 3 15 16 51 915643
2015 3 15 17 51 915694
2015 3 15 18 59 915753
2015 3 15 19 54 915807
2015 3 15 20 60 915867
2015 3 15 21 59 915926
2015 3 15 22 59 915985
2015 3 15 23 53 916038
2015 3 16 0 48 916086
2015 3 16 1 54 916140
2015 3 16 2 58 916198
2015 3 16 3 45 916243
2015 3 16 4 56 916299
2015 3 16 5 48 916347
2015 3 16 6 43 916390
2015 3 16 7 47 916437
2015 3 16 8 38 916475
2015 3 16 9 42 916517
2015 3 16 10 40 916557
2015 3 16 11 40 916597
2015 3 16 12 32 916629
2015 3 16 13 29 916658
2015 3 16 14 28 916686
2015 3 16 15 21 916707
2015 3 16 16 27 916734
2015 3 16 17 23 916757
2015 3 16 18 32 916789
2015 3 16 19 24 916813
2015 3 16 20 21 916834
2015 3 16 21 25 916859
2015 3 16 22 24 916883
2015 3 16 23 19 916902
2015 3 17 0 16 916918
2015 3 17 1 14 916932
2015 3 17 2 17 916949
2015 3 17 3 10 916959
2015 3 17 4 13 916972
2015 3 17 5 9 916981
2015 3 17 6 16 916997
2015 3 17 7 15 917012
2015 3 17 8 15 917027
2015 3 17 9 14 917041
2015 3 17 10 14 917055
2015 3 17 11 13 917068
2015 3 17 12 8 917076
2015 3 17 13 6 917082
2015 3 17 14 6 917088
2015 3 17 15 3 917091
2015 3 17 16 5 917096
2015 3 17 17 4 917100
2015 3 17 18 5 917105
2015 3 17 19 5 917110
2015 3 17 20 5 917115
2015 3 17 21 4 917119
2015 3 17 22 2 917121
2015 3 17 23 4 917125
2015 3 18 0 3 917128
2015 3 18 1 2 917130
2015 3 18 2 4 917134
2015 3 18 3 4 917138
2015 3 18 4 6 917144
2015 3 18 5 5 917149
2015 3 18 6 5 917154
2015 3 18 7 6 917160
2015 3 18 8 6 917166
2015 3 18 9 9 917175
2015 3 18 10 7 917182
2015 3 18 11 5 917187
2015 3 18 12 6 917193
2015 3 18 13 8 917201
2015 3 18 14 15 917216
2015 3 18 15 11 917227
2015 3 18 16 11 917238
2015 3 18 17 9 917247
2015 3 18 18 10 917257
2015 3 18 19 12 917269
2015 3 18 20 13 917282
2015 3 18 21 13 917295
2015 3 18 22 10 917305
2015 3 18 23 16 917321
2015 3 19 0 17 917338
2015 3 19 1 16 917354
2015 3 19 2 17 917371
2015 3 19 3 16 917387
2015 3 19 4 16 917403
2015 3 19 5 18 917421
2015 3 19 6 18 917439
2015 3 19 7 12 917451
2015 3 19 8 12 917463
2015 3 19 9 12 917475
2015 3 19 10 12 917487
2015 3 19 11 12 917499
2015 3 19 12 14 917513
2015 3 19 13 11 917524
2015 3 19 14 11 917535
2015 3 19 15 9 917544
2015 3 19 16 9 917553
2015 3 19 17 13 917566
2015 3 19 18 9 917575
2015 3 19 19 12 917587
2015 3 19 20 14 917601
2015 3 19 21 16 917617
2015 3 19 22 13 917630
2015 3 19 23 15 917645
2015 3 20 0 13 917658
2015 3 20 1 13 917671
2015 3 20 2 16 917687
2015 3 20 3 18 917705
2015 3 20 4 18 917723
2015 3 20 5 15 917738
2015 3 20 6 14 917752
2015 3 20 7 14 917766
2015 3 20 8 21 917787
2015 3 20 9 27 917814
2015 3 20 10 32 917846
2015 3 20 11 35 917881
2015 3 20 12 43 917924
2015 3 20 13 52 917976
2015 3 20 14 60 918036
2015 3 20 15 61 918097
2015 3 20 16 57 918154
2015 3 20 17 48 918202
2015 3 20 18 50 918252
2015 3 20 19 49 918301
2015 3 20 20 47 918348
2015 3 20 21 45 918393
2015 3 20 22 43 918436
2015 3 20 23 34 918470
2015 3 21 0 37 918507
2015 3 21 1 36 918543
2015 3 21 2 34 918577
2015 3 21 3 31 918608
2015 3 21 4 29 918637
2015 3 21 5 29 918666
2015 3 21 6 30 918696
2015 3 21 7 29 918725
2015 3 21 8 30 918755
2015 3 21 9 31 918786
2015 3 21 10 25 918811
2015 3 21 11 24 918835
2015 3 21 12 25 918860
2015 3 21 13 29 918889
2015 3 21 14 27 918916
2015 3 21 15 23 918939
2015 3 21 16 25 918964
2015 3 21 17 22 918986
2015 3 21 18 20 919006
2015 3 21 19 19 919025
2015 3 21 20 19 919044
2015 3 21 21 18 919062
2015 3 21 22 17 919079
2015 3 21 23 16 919095
2015 3 22 0 15 919110
2015 3 22 1 16 919126
2015 3 22 2 17 919143
2015 3 22 3 29 919172
2015 3 22 4 33 919205
2015 3 22 5 31 919236
2015 3 22 6 38 919274
2015 3 22 7 49 919323
2015 3 22 8 61 919384
2015 3 22 9 76 919460
2015 3 22 10 67 919527
2015 3 22 11 66 919593
2015 3 22 12 59 919652
2015 3 22 13 62 919714
2015 3 22 14 65 919779
2015 3 22 15 60 919839
2015 3 22 16 64 919903
2015 3 22 17 64 919967
2015 3 22 18 55 920022
2015 3 22 19 51 920073
2015 3 22 20 49 920122
2015 3 22 21 46 920168
2015 3 22 22 46 920214
2015 3 22 23 41 920255
2015 3 23 0 35 920290
2015 3 23 1 32 920322
2015 3 23 2 35 920357
2015 3 23 3 32 920389
2015 3 23 4 29 920418
2015 3 23 5 19 920437
2015 3 23 6 19 920456
2015 3 23 7 16 920472
2015 3 23 8 17 920489
2015 3 23 9 19 920508
2015 3 23 10 20 920528
2015 3 23 11 20 920548
2015 3 23 12 21 920569
2015 3 23 13 21 920590
2015 3 23 14 20 920610
2015 3 23 15 19 920629
2015 3 23 16 18 920647
2015 3 23 17 14 920661
2015 3 23 18 13 920674
2015 3 23 19 10 920684
2015 3 23 20 9 920693
2015 3 23 21 11 920704
2015 3 23 22 11 920715
2015 3 23 23 10 920725
2015 3 24 0 9 920734
2015 3 24 1 12 920746
2015 3 24 2 8 920754
2015 3 24 3 11 920765
2015 3 24 4 11 920776
2015 3 24 5 10 920786
2015 3 24 6 8 920794
2015 3 24 7 11 920805
2015 3 24 8 12 920817
